월(Monthly),구분,시군구,미분양현황
2020-11,강원,고성군,332
2020-11,강원,양양군,148
2020-11,충북,계,275
2020-11,충북,청주시,27
2020-11,충북,충주시,0
2020-11,충북,제천시,0
2020-11,충북,보은군,0
2020-11,충북,옥천군,15
2020-11,충북,영동군,34
2020-11,충북,증평군,0
2020-11,충북,진천군,90
2020-11,충북,괴산군,0
2020-11,충북,음성군,109
2020-11,충북,단양군,0
2020-11,충남,계,3,582
2020-11,충남,천안시,170
2020-11,충남,공주시,105
2020-11,충남,보령시,0
2020-11,충남,아산시,220
2020-11,충남,서산시,328
2020-11,충남,논산시,27
2020-11,충남,계룡시,97
2020-11,충남,당진시,1,693
2020-11,충남,금산군,0
2020-11,충남,부여군,333
2020-11,충남,서천군,160
2020-11,충남,청양군,0
2020-11,충남,홍성군,0
2020-11,충남,예산군,272
2020-11,충남,태안군,177
2020-11,세종,계,0
2020-11,세종,세종시,0
2020-11,전북,계,400
2020-11,전북,전주시,36
2020-11,전북,군산시,104
2020-11,전북,익산시,34
2020-11,전북,정읍시,0
2020-11,전북,남원시,1
2020-11,전북,김제시,17
2020-11,전북,완주군,112
2020-11,전북,진안군,0
2020-11,전북,무주군,0
2020-11,전북,장수군,0
2020-11,전북,임실군,42
2020-11,전북,순창군,0
2020-11,전북,고창군,0
2020-11,전북,부안군,54
2020-11,전남,계,1,059
2020-11,전남,목포시,310
2020-11,전남,여수시,13
2020-11,전남,순천시,7
2020-11,전남,나주시,326
2020-11,전남,광양시,219
2020-11,전남,담양군,0
2020-11,전남,곡성군,0
2020-11,전남,구례군,1
2020-11,전남,고흥군,17
2020-11,전남,보성군,0
2020-11,전남,화순군,0
2020-11,전남,장흥군,0
2020-11,전남,강진군,53
2020-11,전남,해남군,9
2020-11,전남,영암군,51
2020-11,전남,무안군,53
2020-11,전남,함평군,0
2020-11,전남,영광군,0
2020-11,전남,장성군,0
2020-11,전남,완도군,0
2020-11,전남,진도군,0
2020-11,전남,신안군,0
2020-11,경북,계,2,541
2020-11,경북,포항시,35
2020-11,경북,경주시,476
2020-11,경북,김천시,1,097
2020-11,경북,안동시,36
2020-11,경북,구미시,230
2020-11,경북,영주시,0
2020-11,경북,영천시,256
2020-11,경북,상주시,96
2020-11,경북,문경시,0
2020-11,경북,경산시,159
2020-11,경북,군위군,0
2020-11,경북,의성군,0
2020-11,경북,청송군,0
2020-11,경북,영양군,0
2020-11,경북,영덕군,0
2020-11,경북,청도군,43
2020-11,경북,고령군,0
2020-11,경북,성주군,0
2020-11,경북,칠곡군,2
2020-11,경북,예천군,111
2020-11,경북,봉화군,0
2020-11,경북,울진군,0
2020-11,경북,울릉군,0
2020-11,경남,계,5,581
2020-11,경남,창원시,2,349
2020-11,경남,진주시,230
2020-11,경남,통영시,109
2020-11,경남,사천시,417
2020-11,경남,김해시,441
2020-11,경남,밀양시,578
2020-11,경남,거제시,1,130
2020-11,경남,양산시,303
2020-11,경남,의령군,1
2020-11,경남,함안군,0
2020-11,경남,창녕군,8
2020-11,경남,고성군,0
2020-11,경남,남해군,0
2020-11,경남,하동군,7
2020-11,경남,산청군,6
2020-11,경남,함양군,0
2020-11,경남,거창군,2
2020-11,경남,합천군,0
2020-11,제주,계,1,208
2020-11,제주,제주시,486
2020-11,제주,서귀포시,722
2020-12,서울,계,49
2020-12,서울,종로구,
2020-12,서울,중구,
2020-12,서울,용산구,
2020-12,서울,성동구,0
2020-12,서울,광진구,1
2020-12,서울,동대문구,
2020-12,서울,중랑구,
2020-12,서울,성북구,
2020-12,서울,강북구,
2020-12,서울,도봉구,0
2020-12,서울,노원구,
2020-12,서울,은평구,
2020-12,서울,서대문구,
2020-12,서울,마포구,
2020-12,서울,양천구,0
2020-12,서울,강서구,
2020-12,서울,구로구,
2020-12,서울,금천구,
2020-12,서울,영등포구,
2020-12,서울,동작구,
2020-12,서울,관악구,0
2020-12,서울,서초구,0
2020-12,서울,강남구,
2020-12,서울,송파구,0
2020-12,서울,강동구,48
2020-12,부산,계,973
2020-12,부산,중구,0
2020-12,부산,서구,21
2020-12,부산,동구,64
2020-12,부산,영도구,52
2020-12,부산,부산진구,74
2020-12,부산,동래구,28
2020-12,부산,남구,51
2020-12,부산,북구,24
2020-12,부산,해운대구,97
2020-12,부산,사하구,163
2020-12,부산,금정구,103
2020-12,부산,강서구,110
2020-12,부산,연제구,1
2020-12,부산,수영구,7
2020-12,부산,사상구,142
2020-12,부산,기장군,36
2020-12,대구,계,280
2020-12,대구,중구,3
2020-12,대구,동구,80
2020-12,대구,서구,0
2020-12,대구,남구,0
2020-12,대구,북구,0
2020-12,대구,수성구,45
2020-12,대구,달서구,3
2020-12,대구,달성군,149
2020-12,인천,계,466
2020-12,인천,중구,196
2020-12,인천,남동구,18
2020-12,인천,서구,86
2020-12,인천,연수구,0
2020-12,인천,미추홀구,160
2020-12,인천,동구,0
2020-12,인천,부평구,6
2020-12,인천,계양구,0
2020-12,인천,강화군,0
2020-12,인천,옹진군,0
2020-12,광주,계,31
2020-12,광주,동구,0
2020-12,광주,서구,0
2020-12,광주,남구,0
2020-12,광주,북구,31
2020-12,광주,광산구,0
2020-12,대전,계,638
2020-12,대전,동구,19
2020-12,대전,중구,155
2020-12,대전,서구,295
2020-12,대전,유성구,169
2020-12,대전,대덕구,0
2020-12,울산,계,468
2020-12,울산,중구,2
2020-12,울산,남구,47
2020-12,울산,동구,92
2020-12,울산,북구,53
2020-12,울산,울주군,274
2020-12,세종,계,0
2020-12,세종,세종시,0
2020-12,경기,계,1,616
2020-12,경기,수원시,0
2020-12,경기,성남시,0
2020-12,경기,의정부시,65
2020-12,경기,안양시,3
2020-12,경기,부천시,94
2020-12,경기,광명시,0
2020-12,경기,평택시,292
2020-12,경기,동두천시,0
2020-12,경기,안산시,0
2020-12,경기,고양시,218
2020-12,경기,과천시,0
2020-12,경기,구리시,8
2020-12,경기,남양주시,67
2020-12,경기,오산시,4
2020-12,경기,시흥시,78
2020-12,경기,군포시,0
2020-12,경기,의왕시,0
2020-12,경기,하남시,22
2020-12,경기,용인시,40
2020-12,경기,파주시,5
2020-12,경기,이천시,4
2020-12,경기,안성시,267
2020-12,경기,김포시,5
2020-12,경기,양주시,42
2020-12,경기,여주시,0
2020-12,경기,화성시,106
2020-12,경기,광주시,20
2020-12,경기,연천군,0
2020-12,경기,포천시,17
2020-12,경기,가평군,12
2020-12,경기,양평군,247
2020-12,강원,계,3,115
2020-12,강원,춘천시,200
2020-12,강원,원주시,822
2020-12,강원,강릉시,418
2020-12,강원,동해시,127
2020-12,강원,태백시,0
2020-12,강원,속초시,261
2020-12,강원,삼척시,175
2020-12,강원,홍천군,7
2020-12,강원,횡성군,97
2020-12,강원,영월군,162
2020-12,강원,평창군,239
2020-12,강원,정선군,109
2020-12,강원,철원군,0
2020-12,강원,화천군,0
2020-12,강원,양구군,0
2020-12,강원,인제군,84
2020-12,강원,고성군,286
2020-12,강원,양양군,128
2020-12,충북,계,273
2020-12,충북,청주시,24
2020-12,충북,충주시,0
2020-12,충북,제천시,0
2020-12,충북,보은군,0
2020-12,충북,옥천군,11
2020-12,충북,영동군,46
2020-12,충북,증평군,0
2020-12,충북,진천군,90
2020-12,충북,괴산군,0
2020-12,충북,음성군,102
2020-12,충북,단양군,0
2020-12,충남,계,2,510
2020-12,충남,천안시,160
2020-12,충남,공주시,70
2020-12,충남,보령시,0
2020-12,충남,아산시,217
2020-12,충남,서산시,139
2020-12,충남,논산시,22
2020-12,충남,계룡시,97
2020-12,충남,당진시,1,042
2020-12,충남,금산군,0
2020-12,충남,부여군,272
2020-12,충남,서천군,150
2020-12,충남,청양군,0
2020-12,충남,홍성군,0
2020-12,충남,예산군,167
2020-12,충남,태안군,174
2020-12,전북,계,661
2020-12,전북,전주시,29
2020-12,전북,군산시,3
2020-12,전북,익산시,387
2020-12,전북,정읍시,0
2020-12,전북,남원시,29
2020-12,전북,김제시,15
2020-12,전북,완주군,112
2020-12,전북,진안군,0
2020-12,전북,무주군,0
2020-12,전북,장수군,0
2020-12,전북,임실군,42
2020-12,전북,순창군,0
2020-12,전북,고창군,0
2020-12,전북,부안군,44
2020-12,전남,계,1,059
2020-12,전남,목포시,310
2020-12,전남,여수시,13
2020-12,전남,순천시,7
2020-12,전남,나주시,326
2020-12,전남,광양시,219
2020-12,전남,담양군,0
2020-12,전남,곡성군,0
2020-12,전남,구례군,1
2020-12,전남,고흥군,17
2020-12,전남,보성군,0
2020-12,전남,화순군,0
2020-12,전남,장흥군,0
2020-12,전남,강진군,53
2020-12,전남,해남군,9
2020-12,전남,영암군,51
2020-12,전남,무안군,53
2020-12,전남,함평군,0
2020-12,전남,영광군,0
2020-12,전남,장성군,0
2020-12,전남,완도군,0
2020-12,전남,진도군,0
2020-12,전남,신안군,0
2020-12,경북,계,2,154
2020-12,경북,포항시,27
2020-12,경북,경주시,315
2020-12,경북,김천시,1,097
2020-12,경북,안동시,16
2020-12,경북,구미시,175
2020-12,경북,영주시,0
2020-12,경북,영천시,241
2020-12,경북,상주시,87
2020-12,경북,문경시,0
2020-12,경북,경산시,72
2020-12,경북,군위군,0
2020-12,경북,의성군,0
2020-12,경북,청송군,0
2020-12,경북,영양군,0
2020-12,경북,영덕군,0
2020-12,경북,청도군,43
2020-12,경북,고령군,0
2020-12,경북,성주군,0
2020-12,경북,칠곡군,2
2020-12,경북,예천군,79
2020-12,경북,봉화군,0
2020-12,경북,울진군,0
2020-12,경북,울릉군,0
2020-12,경남,계,3,617
2020-12,경남,창원시,1,291
2020-12,경남,진주시,174
2020-12,경남,통영시,100
2020-12,경남,사천시,386
2020-12,경남,김해시,101
2020-12,경남,밀양시,231
2020-12,경남,거제시,1,100
2020-12,경남,양산시,210
2020-12,경남,의령군,1
2020-12,경남,함안군,0
2020-12,경남,창녕군,8
2020-12,경남,고성군,0
2020-12,경남,남해군,0
2020-12,경남,하동군,7
2020-12,경남,산청군,6
2020-12,경남,함양군,0
2020-12,경남,거창군,2
2020-12,경남,합천군,0
2020-12,제주,계,1,095
2020-12,제주,제주시,477
2020-12,제주,서귀포시,618
2021-01,서울,계,49
2021-01,서울,종로구,
2021-01,서울,중구,
2021-01,서울,용산구,
2021-01,서울,성동구,0
2021-01,서울,광진구,1
2021-01,서울,동대문구,
2021-01,서울,중랑구,
2021-01,서울,성북구,
2021-01,서울,강북구,
2021-01,서울,도봉구,0
2021-01,서울,노원구,
2021-01,서울,은평구,
2021-01,서울,서대문구,
2021-01,서울,마포구,
2021-01,서울,양천구,0
2021-01,서울,강서구,
2021-01,서울,구로구,
2021-01,서울,금천구,
2021-01,서울,영등포구,
2021-01,서울,동작구,
2021-01,서울,관악구,0
2021-01,서울,서초구,0
2021-01,서울,강남구,
2021-01,서울,송파구,0
2021-01,서울,강동구,48
2021-01,부산,계,944
2021-01,부산,중구,0
2021-01,부산,서구,21
2021-01,부산,동구,60
2021-01,부산,영도구,46
2021-01,부산,부산진구,67
2021-01,부산,동래구,27
2021-01,부산,남구,49
2021-01,부산,북구,21
2021-01,부산,해운대구,102
2021-01,부산,사하구,156
2021-01,부산,금정구,102
2021-01,부산,강서구,110
2021-01,부산,연제구,1
2021-01,부산,수영구,7
2021-01,부산,사상구,139
2021-01,부산,기장군,36
2021-01,대구,계,419
2021-01,대구,중구,223
2021-01,대구,동구,56
2021-01,대구,서구,0
2021-01,대구,남구,0
2021-01,대구,북구,5
2021-01,대구,수성구,44
2021-01,대구,달서구,2
2021-01,대구,달성군,89
2021-01,인천,계,245
2021-01,인천,중구,104
2021-01,인천,남동구,18
2021-01,인천,서구,26
2021-01,인천,연수구,0
2021-01,인천,미추홀구,93
2021-01,인천,동구,0
2021-01,인천,부평구,4
2021-01,인천,계양구,0
2021-01,인천,강화군,0
2021-01,인천,옹진군,0
2021-01,광주,계,307
2021-01,광주,동구,276
2021-01,광주,서구,0
2021-01,광주,남구,0
2021-01,광주,북구,31
2021-01,광주,광산구,0
2021-01,대전,계,635
2021-01,대전,동구,19
2021-01,대전,중구,153
2021-01,대전,서구,295
2021-01,대전,유성구,168
2021-01,대전,대덕구,0
2021-01,울산,계,438
2021-01,울산,중구,2
2021-01,울산,남구,47
2021-01,울산,동구,63
2021-01,울산,북구,52
2021-01,울산,울주군,274
2021-01,세종,계,0
2021-01,세종,세종시,0
2021-01,경기,계,1,567
2021-01,경기,수원시,0
2021-01,경기,성남시,0
2021-01,경기,의정부시,51
2021-01,경기,안양시,3
2021-01,경기,부천시,78
2021-01,경기,광명시,0
2021-01,경기,평택시,253
2021-01,경기,동두천시,0
2021-01,경기,안산시,0
2021-01,경기,고양시,192
2021-01,경기,과천시,0
2021-01,경기,구리시,8
2021-01,경기,남양주시,67
2021-01,경기,오산시,4
2021-01,경기,시흥시,78
2021-01,경기,군포시,0
2021-01,경기,의왕시,0
2021-01,경기,하남시,22
2021-01,경기,용인시,30
2021-01,경기,파주시,3
2021-01,경기,이천시,3
2021-01,경기,안성시,192
2021-01,경기,김포시,5
2021-01,경기,양주시,18
2021-01,경기,여주시,31
2021-01,경기,화성시,257
2021-01,경기,광주시,20
2021-01,경기,연천군,0
2021-01,경기,포천시,2
2021-01,경기,가평군,9
2021-01,경기,양평군,241
2021-01,강원,계,2,671
2021-01,강원,춘천시,200
2021-01,강원,원주시,735
2021-01,강원,강릉시,333
2021-01,강원,동해시,54
2021-01,강원,태백시,0
2021-01,강원,속초시,153
2021-01,강원,삼척시,159
2021-01,강원,홍천군,7
2021-01,강원,횡성군,80
2021-01,강원,영월군,153
2021-01,강원,평창군,238
2021-01,강원,정선군,109
2021-01,강원,철원군,0
2021-01,강원,화천군,0
2021-01,강원,양구군,0
2021-01,강원,인제군,82
2021-01,강원,고성군,257
2021-01,강원,양양군,111
2021-01,충북,계,234
2021-01,충북,청주시,0
2021-01,충북,충주시,0
2021-01,충북,제천시,0
2021-01,충북,보은군,0
2021-01,충북,옥천군,8
2021-01,충북,영동군,45
2021-01,충북,증평군,0
2021-01,충북,진천군,90
2021-01,충북,괴산군,0
2021-01,충북,음성군,91
2021-01,충북,단양군,0
2021-01,충남,계,2,061
2021-01,충남,천안시,152
2021-01,충남,공주시,55
2021-01,충남,보령시,0
2021-01,충남,아산시,215
2021-01,충남,서산시,135
2021-01,충남,논산시,19
2021-01,충남,계룡시,78
2021-01,충남,당진시,707
2021-01,충남,금산군,0
2021-01,충남,부여군,261
2021-01,충남,서천군,145
2021-01,충남,청양군,0
2021-01,충남,홍성군,0
2021-01,충남,예산군,165
2021-01,충남,태안군,129
2021-01,전북,계,251
2021-01,전북,전주시,20
2021-01,전북,군산시,3
2021-01,전북,익산시,48
2021-01,전북,정읍시,0
2021-01,전북,남원시,0
2021-01,전북,김제시,14
2021-01,전북,완주군,114
2021-01,전북,진안군,0
2021-01,전북,무주군,0
2021-01,전북,장수군,0
2021-01,전북,임실군,19
2021-01,전북,순창군,0
2021-01,전북,고창군,0
2021-01,전북,부안군,33
2021-01,전남,계,1,046
2021-01,전남,목포시,301
2021-01,전남,여수시,13
2021-01,전남,순천시,7
2021-01,전남,나주시,120
2021-01,전남,광양시,551
2021-01,전남,담양군,0
2021-01,전남,곡성군,0
2021-01,전남,구례군,1
2021-01,전남,고흥군,16
2021-01,전남,보성군,0
2021-01,전남,화순군,0
2021-01,전남,장흥군,0
2021-01,전남,강진군,29
2021-01,전남,해남군,8
2021-01,전남,영암군,0
2021-01,전남,무안군,0
2021-01,전남,함평군,0
2021-01,전남,영광군,0
2021-01,전남,장성군,0
2021-01,전남,완도군,0
2021-01,전남,진도군,0
2021-01,전남,신안군,0
2021-01,경북,계,2,049
2021-01,경북,포항시,72
2021-01,경북,경주시,277
2021-01,경북,김천시,1,094
2021-01,경북,안동시,0
2021-01,경북,구미시,147
2021-01,경북,영주시,0
2021-01,경북,영천시,223
2021-01,경북,상주시,82
2021-01,경북,문경시,0
2021-01,경북,경산시,30
2021-01,경북,군위군,0
2021-01,경북,의성군,0
2021-01,경북,청송군,0
2021-01,경북,영양군,0
2021-01,경북,영덕군,0
2021-01,경북,청도군,43
2021-01,경북,고령군,0
2021-01,경북,성주군,0
2021-01,경북,칠곡군,2
2021-01,경북,예천군,79
2021-01,경북,봉화군,0
2021-01,경북,울진군,0
2021-01,경북,울릉군,0
2021-01,경남,계,2,964
2021-01,경남,창원시,861
2021-01,경남,진주시,154
2021-01,경남,통영시,90
2021-01,경남,사천시,363
2021-01,경남,김해시,93
2021-01,경남,밀양시,129
2021-01,경남,거제시,1,096
2021-01,경남,양산시,157
2021-01,경남,의령군,1
2021-01,경남,함안군,0
2021-01,경남,창녕군,5
2021-01,경남,고성군,0
2021-01,경남,남해군,0
2021-01,경남,하동군,7
2021-01,경남,산청군,6
2021-01,경남,함양군,0
2021-01,경남,거창군,2
2021-01,경남,합천군,0
2021-01,제주,계,1,250
2021-01,제주,제주시,516
2021-01,제주,서귀포시,734
2021-02,서울,계,88
2021-02,서울,종로구,0
2021-02,서울,중구,0
2021-02,서울,용산구,0
2021-02,서울,성동구,0
2021-02,서울,광진구,1
2021-02,서울,동대문구,0
2021-02,서울,중랑구,0
2021-02,서울,성북구,0
2021-02,서울,강북구,0
2021-02,서울,도봉구,0
2021-02,서울,노원구,0
2021-02,서울,은평구,0
2021-02,서울,서대문구,0
2021-02,서울,마포구,0
2021-02,서울,양천구,0
2021-02,서울,강서구,0
2021-02,서울,구로구,39
2021-02,서울,금천구,0
2021-02,서울,영등포구,0
2021-02,서울,동작구,0
2021-02,서울,관악구,0
2021-02,서울,서초구,0
2021-02,서울,강남구,0
2021-02,서울,송파구,0
2021-02,서울,강동구,48
2021-02,부산,계,966
2021-02,부산,중구,0
2021-02,부산,서구,21
2021-02,부산,동구,57
2021-02,부산,영도구,39
2021-02,부산,부산진구,60
2021-02,부산,동래구,26
2021-02,부산,남구,49
2021-02,부산,북구,19
2021-02,부산,해운대구,97
2021-02,부산,사하구,154
2021-02,부산,금정구,102
2021-02,부산,강서구,110
2021-02,부산,연제구,1
